datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,pm25,pm10,o3,no2,so2,pollen_intensity,admission number,risk level
2020-01-31,16.6,15.0,15.6,16.6,15.0,15.6,15.4,99.3,10.981,100,79.17,20.8,1024.6,93.2,6.4,38.8,3.3,2,42.0,9.0,24.0,18.0,0.0,good,1,low risk
2020-02-01,17.0,14.5,15.5,17.0,14.5,15.5,15.3,98.5,2.227,100,50.0,17.6,1026.6,68.8,7.8,45.3,3.8,2,0.0,31.0,5.0,22.0,0.0,good,1,low risk
2020-02-02,20.1,12.0,15.8,20.1,12.0,15.8,13.8,88.6,0.1,100,12.5,10.6,1028.4,23.5,7.6,138.5,12.0,5,0.0,0.0,12.0,17.0,0.0,good,1,low risk
2020-02-03,22.3,13.0,16.3,22.3,13.0,16.3,12.7,80.2,0.0,0,0.0,17.0,1028.6,4.9,11.2,152.2,13.1,6,57.0,19.0,30.0,9.0,0.0,good,2,low risk
2020-02-04,16.2,10.1,13.3,16.2,10.1,13.3,11.5,89.3,0.0,0,0.0,13.0,1029.4,21.7,8.3,142.2,12.2,6,32.0,12.0,29.0,8.0,0.0,good,1,low risk
2020-02-05,19.6,10.8,14.1,19.6,10.8,14.1,10.3,78.7,0.005,100,4.17,18.9,1023.3,46.7,10.0,143.6,12.5,5,16.0,9.0,36.0,4.0,0.0,good,4,high risk
2020-02-06,17.1,10.9,14.0,17.1,10.9,14.0,10.9,82.3,0.0,0,0.0,12.3,1020.5,43.3,10.7,123.2,10.9,5,38.0,17.0,24.0,12.0,0.0,good,3,high risk
2020-02-07,18.0,11.4,14.2,18.0,11.4,14.2,12.2,88.3,0.0,0,0.0,15.5,1023.0,45.1,9.4,96.1,8.2,4,20.0,0.0,32.0,5.0,1.0,good,2,low risk
2020-02-08,17.9,11.7,13.7,17.9,11.7,13.7,11.7,87.4,0.611,100,33.33,20.6,1025.7,46.3,10.1,80.3,7.0,3,32.0,9.0,21.0,3.0,0.0,good,2,low risk
2020-02-09,17.0,10.0,13.0,17.0,10.0,13.0,10.1,82.6,0.0,0,0.0,10.7,1030.9,44.1,11.1,92.0,8.1,4,0.0,0.0,0.0,0.0,0.0,good,2,low risk
2020-02-10,16.4,10.1,13.6,16.4,10.1,13.6,11.8,89.5,0.0,0,0.0,10.8,1033.4,46.1,10.0,111.8,9.7,5,19.0,20.0,29.0,12.0,0.0,good,3,high risk
2020-02-11,17.5,12.0,13.8,17.5,12.0,13.8,11.1,84.1,0.0,0,0.0,11.6,1028.5,49.7,11.1,73.4,6.4,3,36.0,11.0,32.0,13.0,0.0,good,5,high risk
2020-02-12,15.0,12.0,13.3,15.0,12.0,13.3,11.2,86.8,0.0,0,0.0,8.3,1024.5,60.7,9.4,64.5,5.4,3,20.0,23.0,18.0,24.0,0.0,good,3,high risk
2020-02-13,15.5,11.6,13.5,15.5,11.6,13.5,12.7,94.7,1.386,100,33.33,13.8,1025.7,53.3,10.1,103.6,9.0,5,69.0,37.0,6.0,26.0,0.0,good,1,low risk
2020-02-14,16.9,10.5,13.1,16.9,10.5,13.1,10.9,86.9,0.099,100,4.17,9.6,1026.0,39.9,8.5,139.3,12.1,6,63.0,16.0,7.0,31.0,0.0,good,2,low risk
2020-02-15,18.0,8.9,13.6,18.0,8.9,13.6,10.8,84.5,0.0,0,0.0,14.6,1026.2,29.2,9.7,165.7,14.3,6,50.0,0.0,11.0,26.0,0.0,good,5,high risk
2020-02-16,17.1,11.6,14.2,17.1,11.6,14.2,12.6,90.4,0.005,100,4.17,17.0,1027.7,57.7,8.1,84.2,7.3,3,0.0,0.0,15.0,28.0,0.0,good,6,high risk
2020-02-17,16.6,11.4,14.6,16.6,11.4,14.6,11.2,81.2,2.017,100,29.17,23.2,1030.2,59.9,10.8,133.4,11.4,6,0.0,8.0,24.0,21.0,0.0,good,8,high risk
2020-02-18,15.8,10.1,12.0,15.8,10.1,12.0,5.4,65.2,0.0,0,0.0,31.4,1032.0,19.3,11.5,184.3,15.9,7,24.0,17.0,28.0,12.0,0.0,good,2,low risk
2020-02-19,18.7,8.4,13.7,18.7,7.4,13.5,6.4,62.4,0.0,0,0.0,17.3,1029.3,6.6,11.8,186.1,16.1,7,26.0,16.0,19.0,8.0,0.0,good,1,low risk
2020-02-20,17.7,9.4,13.8,17.7,8.2,13.7,8.0,68.5,0.0,0,0.0,15.4,1023.9,24.2,11.6,181.7,15.6,7,51.0,21.0,17.0,21.0,0.0,good,4,high risk
2020-02-21,21.1,11.5,15.9,21.1,11.5,15.9,8.5,62.5,0.0,0,0.0,17.5,1026.5,6.8,10.6,186.1,16.0,7,50.0,22.0,20.0,29.0,0.0,good,2,low risk
2020-02-22,21.5,12.4,17.0,21.5,12.4,17.0,7.3,54.3,0.0,0,0.0,14.3,1029.9,38.1,10.4,188.0,16.2,7,61.0,0.0,25.0,25.0,0.0,good,2,low risk
2020-02-23,22.5,12.4,17.5,22.5,12.4,17.5,6.8,50.8,0.0,0,0.0,15.5,1030.0,0.8,10.4,196.1,17.1,7,0.0,0.0,25.0,28.0,0.0,good,4,high risk
2020-02-24,21.0,11.7,16.1,21.0,11.7,16.1,8.2,60.7,0.0,0,0.0,17.7,1027.6,6.4,10.3,192.6,16.7,7,0.0,34.0,28.0,26.0,0.0,good,6,high risk
2020-02-25,18.8,10.6,14.0,18.8,10.6,14.0,10.0,77.5,0.0,0,0.0,18.0,1026.5,67.4,10.7,80.1,6.9,4,82.0,0.0,31.0,30.0,0.0,good,2,low risk
2020-02-26,16.4,10.0,12.9,16.4,10.0,12.9,7.0,68.2,0.001,100,4.17,22.3,1026.8,43.2,12.3,134.3,11.5,6,0.0,14.0,31.0,7.0,0.0,good,0,low risk
2020-02-27,20.3,10.4,14.5,20.3,10.4,14.5,9.3,72.1,0.0,0,0.0,16.9,1026.4,30.0,11.8,185.7,16.1,7,31.0,19.0,22.0,12.0,0.0,good,1,low risk
2020-02-28,19.1,10.3,13.3,19.1,10.3,13.3,9.5,79.2,0.0,0,0.0,17.6,1020.7,37.2,10.1,178.7,15.4,7,44.0,52.0,14.0,20.0,0.0,good,1,low risk
2020-02-29,18.0,13.1,15.1,18.0,13.1,15.1,12.0,82.3,3.483,100,16.67,24.7,1017.6,55.2,9.6,125.2,10.9,6,82.0,0.0,25.0,26.0,0.0,good,3,high risk
2020-03-01,16.1,14.0,15.2,16.1,14.0,15.2,14.0,92.4,0.584,100,16.67,38.6,1016.9,67.8,9.5,42.4,3.7,2,91.0,34.0,9.0,23.0,0.0,good,6,high risk
2020-03-02,17.3,12.0,14.7,17.3,12.0,14.7,9.9,74.2,1.565,100,25.0,33.1,1018.7,46.7,11.0,138.6,11.9,5,0.0,13.0,8.0,20.0,0.0,good,2,low risk
2020-03-03,19.5,11.2,15.2,19.5,11.2,15.2,12.7,85.3,1.436,100,12.5,22.3,1023.6,63.8,10.8,140.7,12.0,7,51.0,19.0,20.0,8.0,0.0,good,2,low risk
2020-03-04,20.0,14.5,16.3,20.0,14.5,16.3,13.6,84.2,0.0,0,0.0,22.0,1024.0,53.6,11.2,131.8,11.3,6,40.0,17.0,40.0,16.0,0.0,good,2,low risk
2020-03-05,17.8,12.2,14.8,17.8,12.2,14.8,10.8,78.0,1.047,100,16.67,24.1,1021.2,47.1,11.1,176.8,15.3,6,32.0,18.0,34.0,4.0,0.0,good,0,low risk
2020-03-06,16.6,11.5,13.6,16.6,11.5,13.6,7.0,65.2,0.001,100,4.17,28.3,1026.4,37.7,11.7,160.8,13.8,7,43.0,10.0,33.0,7.0,0.0,good,0,low risk
2020-03-07,18.1,10.5,13.9,18.1,10.5,13.9,6.7,63.0,0.0,0,0.0,20.6,1027.9,14.2,11.0,222.3,19.1,8,0.0,16.0,30.0,5.0,0.0,good,1,low risk
2020-03-08,18.6,9.5,13.8,18.6,8.9,13.8,8.7,72.0,0.0,0,0.0,15.5,1028.4,33.8,11.0,142.0,12.3,5,16.0,8.0,34.0,5.0,4.0,good,4,high risk
2020-03-09,19.9,11.0,14.9,19.9,11.0,14.9,9.0,70.0,0.0,0,0.0,21.9,1029.2,31.4,11.3,208.1,18.0,8,0.0,0.0,0.0,0.0,0.0,good,2,low risk
2020-03-10,22.5,10.2,16.4,22.5,10.2,16.4,9.0,63.8,0.0,0,0.0,16.2,1026.2,5.2,11.3,214.7,18.5,8,37.0,11.0,29.0,8.0,0.0,good,6,high risk
2020-03-11,26.0,12.8,19.4,26.0,12.8,19.4,10.4,58.3,0.0,0,0.0,13.6,1021.3,54.2,11.4,207.5,17.9,8,20.0,17.0,33.0,7.0,0.0,good,2,low risk
2020-03-12,22.3,13.1,17.2,22.3,13.1,17.2,11.7,70.5,0.0,0,0.0,28.4,1018.5,40.5,11.7,196.2,17.0,7,60.0,14.0,26.0,18.0,0.0,good,2,low risk
2020-03-13,18.0,12.0,14.1,18.0,12.0,14.1,9.9,76.4,0.0,0,0.0,23.3,1019.5,39.9,10.8,73.5,6.1,3,53.0,18.0,31.0,11.0,0.0,good,4,high risk
2020-03-14,22.5,12.4,16.3,22.5,12.4,16.3,11.0,72.6,0.0,0,0.0,16.4,1018.6,33.7,10.5,228.4,19.8,8,41.0,25.0,29.0,7.0,0.0,good,1,low risk
2020-03-15,18.5,10.5,13.8,18.5,10.5,13.8,8.2,70.1,0.0,0,0.0,24.6,1017.2,32.5,10.5,170.7,14.9,8,47.0,12.0,34.0,9.0,0.0,good,5,high risk
2020-03-16,15.4,9.6,12.1,15.4,7.5,11.9,4.7,61.2,0.002,100,4.17,39.4,1019.8,39.5,10.5,185.7,16.0,7,40.0,15.0,32.0,4.0,0.0,good,2,low risk
2020-03-17,17.2,10.4,14.0,17.2,10.4,14.0,4.7,54.6,0.0,0,0.0,33.1,1020.1,29.5,10.5,215.6,18.5,8,34.0,10.0,29.0,4.0,0.0,good,2,low risk
2020-03-18,22.7,14.6,18.4,22.7,14.6,18.4,9.2,55.6,0.0,0,0.0,25.2,1019.5,29.9,10.6,219.8,19.1,7,32.0,31.0,30.0,8.0,0.0,good,0,low risk
2020-03-19,21.1,13.6,16.9,21.1,13.6,16.9,10.3,66.0,0.0,0,0.0,18.6,1016.6,26.0,10.5,202.2,17.6,7,61.0,39.0,32.0,7.0,0.0,good,1,low risk
2020-03-20,14.0,10.5,12.8,14.0,10.5,12.8,10.3,84.9,2.205,100,37.5,15.2,1013.2,46.5,9.7,94.4,8.2,4,64.0,13.0,28.0,9.0,0.0,good,1,low risk
2020-03-21,15.5,9.0,11.7,15.5,9.0,11.7,8.3,80.6,4.013,100,12.5,11.9,1010.5,35.0,10.5,188.4,16.4,7,24.0,7.0,30.0,9.0,0.0,good,0,low risk
2020-03-22,18.6,9.8,13.3,18.6,8.5,13.1,7.9,71.3,0.0,0,0.0,16.8,1012.1,19.8,10.5,192.7,16.6,7,17.0,9.0,30.0,12.0,0.0,good,0,low risk
2020-03-23,19.6,11.7,15.2,19.6,11.7,15.2,9.6,70.9,0.0,0,0.0,21.1,1012.8,26.2,10.5,233.6,20.1,9,27.0,31.0,26.0,7.0,0.0,good,0,low risk
2020-03-24,20.6,12.1,16.4,20.6,12.1,16.4,8.7,61.5,0.0,0,0.0,23.3,1012.8,18.7,10.5,229.4,19.8,8,73.0,8.0,29.0,5.0,0.0,good,0,low risk
2020-03-25,22.0,12.6,16.1,22.0,12.6,16.1,8.6,62.6,0.0,0,0.0,21.6,1015.8,22.8,10.5,244.1,21.1,8,21.0,17.0,33.0,7.0,0.0,good,0,low risk
2020-03-26,18.0,11.2,13.9,18.0,11.2,13.9,8.9,72.6,0.0,0,0.0,22.5,1014.2,43.0,10.5,151.7,13.1,8,39.0,21.0,39.0,7.0,0.0,good,1,low risk
2020-03-27,17.9,10.1,13.3,17.9,10.1,13.3,7.0,67.0,0.0,0,0.0,18.1,1010.9,36.2,10.5,245.8,21.0,8,46.0,20.0,43.0,4.0,0.0,good,0,low risk
2020-03-28,17.2,9.9,13.5,17.2,7.9,13.4,5.9,60.9,0.0,0,0.0,23.9,1016.0,44.7,10.5,247.5,21.5,9,39.0,11.0,35.0,5.0,0.0,good,1,low risk
2020-03-29,18.4,11.0,14.4,18.4,11.0,14.4,9.6,73.6,0.0,0,0.0,21.9,1017.5,35.5,10.6,232.4,19.4,8,36.0,18.0,27.0,7.0,0.0,good,0,low risk
2020-03-30,13.5,9.1,12.3,13.5,5.5,12.2,10.8,90.7,8.742,100,41.67,28.7,1010.4,55.2,9.9,67.0,5.7,3,48.0,6.0,30.0,8.0,0.0,good,1,low risk
2020-03-31,13.4,7.1,9.2,13.4,3.5,7.4,4.7,74.9,0.477,100,16.67,28.7,1005.6,68.1,10.5,165.0,14.2,9,15.0,8.0,27.0,8.0,0.0,good,0,low risk
2022-01-01,19.9,11.5,14.5,19.9,11.5,14.5,10.2,76.1,0.094,100,4.17,14.2,1026.0,64.5,10.2,87.7,7.6,4,52.0,0.0,16.0,14.0,0.0,good,0,low risk
2022-01-02,15.8,13.0,14.3,15.8,13.0,14.3,13.4,94.1,0.005,100,4.17,7.4,1029.1,93.5,4.1,78.7,6.7,4,74.0,15.0,18.0,26.0,3.0,good,0,low risk
2022-01-03,13.9,11.6,12.8,13.9,11.6,12.8,12.3,96.9,0.198,100,12.5,14.4,1025.8,87.1,3.1,90.0,7.7,4,27.0,25.0,25.0,23.0,0.0,good,0,low risk
2022-01-04,16.0,11.1,13.0,16.0,11.1,13.0,10.5,84.9,1.401,100,20.83,29.4,1020.3,45.4,9.7,72.5,6.4,5,13.0,0.0,32.0,9.0,0.0,good,2,low risk
2022-01-05,15.5,10.4,12.4,15.5,10.4,12.4,9.8,84.6,2.704,100,33.33,21.6,1023.5,49.0,9.7,57.0,5.0,4,0.0,9.0,41.0,4.0,0.0,good,1,low risk
2022-01-06,14.9,10.0,12.0,14.9,8.5,11.9,7.6,75.0,0.01,100,4.17,14.5,1023.5,40.7,10.5,72.9,6.2,3,15.0,16.0,26.0,9.0,0.0,good,0,low risk
2022-01-07,15.6,10.7,12.7,15.6,10.7,12.7,7.2,70.5,0.0,0,0.0,24.9,1028.5,28.8,10.5,103.3,8.9,5,53.0,12.0,32.0,7.0,0.0,good,1,low risk
2022-01-08,15.0,7.8,10.6,15.0,5.0,9.9,5.2,69.9,0.0,0,0.0,16.7,1031.3,19.8,10.4,116.0,9.8,5,79.0,23.0,30.0,14.0,0.0,good,1,low risk
2022-01-09,15.5,8.8,12.1,15.5,7.9,12.0,7.6,74.5,0.0,0,0.0,14.2,1029.5,78.0,10.4,44.7,3.7,2,18.0,4.0,24.0,7.0,0.0,good,1,low risk
2022-01-10,15.0,11.1,12.9,15.0,11.1,12.9,10.0,82.5,0.0,0,0.0,14.7,1025.4,79.4,10.5,50.8,4.2,2,0.0,11.0,33.0,25.0,0.0,good,1,low risk
2022-01-11,17.0,9.0,12.7,17.0,7.3,12.5,9.1,80.0,0.0,0,0.0,17.4,1024.3,34.9,9.0,108.9,9.5,5,14.0,12.0,21.0,14.0,0.0,good,0,low risk
2022-01-12,16.6,10.4,13.2,16.6,10.4,13.2,7.4,68.6,0.0,0,0.0,17.8,1025.7,4.2,10.3,119.3,10.3,5,33.0,8.0,20.0,13.0,0.0,good,1,low risk
2022-01-13,15.0,7.9,11.0,15.0,5.4,10.3,4.8,65.8,0.0,0,0.0,17.8,1028.0,11.3,10.5,120.2,10.4,5,30.0,8.0,13.0,14.0,0.0,good,2,low risk
2022-01-14,13.6,6.5,10.1,13.6,3.3,9.2,4.0,66.4,0.0,0,0.0,17.9,1028.7,44.0,10.5,113.8,9.8,5,15.0,8.0,13.0,12.0,0.0,good,0,low risk
2022-01-15,13.6,7.9,10.6,13.6,5.9,9.9,5.7,72.3,0.0,0,0.0,14.3,1026.6,55.3,10.4,54.9,4.8,3,24.0,0.0,0.0,0.0,0.0,good,0,low risk
2022-01-16,15.1,8.3,11.0,15.1,6.3,10.2,8.7,86.0,0.0,0,0.0,17.6,1029.3,47.9,9.5,107.0,9.3,5,0.0,25.0,13.0,16.0,0.0,good,0,low risk
2022-01-17,14.6,8.3,11.3,14.6,6.4,11.0,6.3,71.8,0.0,0,0.0,13.9,1030.7,30.6,10.3,119.3,10.3,5,56.0,16.0,13.0,20.0,0.0,good,1,low risk
2022-01-18,14.0,6.9,10.4,14.0,4.3,9.3,4.7,68.6,0.0,0,0.0,14.6,1029.5,36.0,10.4,124.8,10.8,5,50.0,20.0,13.0,22.0,0.0,good,3,high risk
2022-01-19,14.9,6.8,10.1,14.9,4.7,9.2,3.4,64.2,0.0,0,0.0,13.5,1030.0,4.2,10.2,127.7,11.1,5,63.0,27.0,10.0,29.0,0.0,good,1,low risk
2022-01-20,15.0,6.1,10.2,15.0,3.3,9.4,3.1,63.8,0.0,0,0.0,15.4,1027.0,1.5,10.0,130.4,11.4,5,63.0,37.0,11.0,28.0,0.0,good,1,low risk
2022-01-21,14.6,8.2,10.8,14.6,5.9,10.0,3.1,59.2,0.0,0,0.0,18.0,1024.3,0.0,11.1,126.7,10.8,5,82.0,19.0,14.0,19.0,0.0,good,2,low risk
2022-01-22,14.2,6.4,10.0,14.2,3.2,8.7,2.6,60.5,0.0,0,0.0,18.2,1024.7,23.6,10.5,126.1,11.0,5,50.0,8.0,17.0,9.0,0.0,good,0,low risk
2022-01-23,14.1,7.0,10.4,14.1,3.9,9.0,3.6,62.7,0.0,0,0.0,20.8,1023.1,34.7,10.5,116.6,10.0,5,32.0,9.0,17.0,9.0,0.0,good,0,low risk
2022-01-24,14.1,7.9,10.9,14.1,5.0,9.8,4.5,65.3,0.0,0,0.0,18.3,1024.9,18.1,10.8,119.8,10.4,5,32.0,9.0,15.0,14.0,1.0,good,2,low risk
2022-01-25,14.2,8.5,11.4,14.2,5.7,10.6,3.5,58.6,0.0,0,0.0,21.4,1027.5,9.5,11.1,124.9,10.9,5,24.0,10.0,15.0,15.0,0.0,good,2,low risk
2022-01-26,14.0,8.5,11.3,14.0,5.8,10.5,4.1,61.5,0.0,0,0.0,24.9,1025.5,33.4,10.6,121.0,10.4,5,29.0,11.0,16.0,13.0,0.0,good,2,low risk
2022-01-27,17.5,10.6,13.5,17.5,10.6,13.5,5.3,58.0,0.0,0,0.0,21.6,1025.2,45.3,10.8,124.5,10.7,5,28.0,16.0,18.0,11.0,0.0,good,1,low risk
2022-01-28,17.0,10.1,13.0,17.0,10.1,13.0,2.5,48.9,0.0,0,0.0,21.3,1027.0,6.8,11.2,129.1,11.1,5,41.0,19.0,17.0,12.0,0.0,good,0,low risk
2022-01-29,17.1,8.8,13.0,17.1,6.2,12.5,0.4,42.7,0.0,0,0.0,20.9,1028.7,19.7,10.5,119.0,10.3,5,33.0,0.0,19.0,9.0,0.0,good,0,low risk
2022-01-30,17.0,9.9,13.2,17.0,8.3,13.1,-1.8,35.8,0.0,0,0.0,16.3,1027.6,60.8,10.5,103.2,8.9,4,0.0,10.0,18.0,17.0,0.0,good,3,high risk
2022-01-31,19.0,7.8,12.7,19.0,7.5,12.6,4.0,57.1,0.0,0,0.0,14.4,1029.0,3.8,10.3,120.1,10.3,5,27.0,38.0,16.0,30.0,0.0,good,2,low risk
2022-02-01,17.9,8.3,13.2,17.9,7.2,13.0,2.6,51.0,0.0,0,0.0,20.9,1028.4,0.0,10.3,142.8,12.2,5,0.0,45.0,7.0,16.0,0.0,good,3,high risk
2022-02-02,18.4,8.8,12.6,18.4,7.2,12.4,4.3,57.6,0.0,0,0.0,12.1,1026.5,32.1,10.5,133.7,11.5,6,38.0,19.0,15.0,28.0,0.0,good,2,low risk
2022-02-03,15.0,9.1,12.0,15.0,9.0,12.0,9.2,83.8,0.0,0,0.0,13.6,1024.4,48.0,9.6,105.5,9.1,5,49.0,15.0,32.0,16.0,0.0,good,2,low risk
2022-02-04,16.4,10.5,12.8,16.4,10.5,12.8,10.1,84.4,0.0,0,0.0,14.9,1025.1,45.5,9.5,55.2,4.9,3,0.0,5.0,34.0,6.0,0.0,good,1,low risk
2022-02-05,17.4,10.1,13.0,17.4,10.1,13.0,8.1,72.9,0.0,0,0.0,21.0,1025.8,23.8,10.5,136.7,11.7,6,22.0,19.0,43.0,8.0,0.0,good,0,low risk
2022-02-06,18.0,8.5,13.3,18.0,6.9,13.2,3.4,52.4,0.0,0,0.0,18.0,1027.5,1.8,10.4,154.7,13.5,6,16.0,14.0,28.0,8.0,0.0,good,5,high risk
2022-02-07,19.1,9.8,14.2,19.1,7.5,14.0,1.6,42.9,0.0,0,0.0,18.1,1027.7,11.4,11.1,155.8,13.4,6,28.0,19.0,36.0,7.0,0.0,good,4,high risk
2022-02-08,20.1,11.4,14.5,20.1,11.4,14.5,2.8,46.0,0.0,0,0.0,18.4,1026.0,0.0,10.5,172.3,15.1,7,47.0,15.0,25.0,4.0,0.0,good,1,low risk
2022-02-09,19.5,9.3,13.6,19.5,7.7,13.5,7.5,67.8,0.0,0,0.0,12.7,1027.8,1.8,10.7,143.8,12.6,6,17.0,8.0,33.0,6.0,0.0,good,2,low risk
2022-02-10,17.0,9.3,13.2,17.0,7.8,13.0,8.3,73.0,0.0,0,0.0,10.7,1027.5,82.7,10.0,85.5,7.5,4,13.0,31.0,33.0,25.0,0.0,good,1,low risk
2022-02-11,20.5,11.7,15.4,20.5,11.7,15.4,9.5,69.2,0.0,0,0.0,17.5,1025.7,53.8,10.4,142.6,12.3,6,11.0,19.0,28.0,13.0,0.0,good,2,low risk
2022-02-12,17.0,11.5,13.5,17.0,11.5,13.5,10.8,84.2,0.0,0,0.0,17.0,1024.3,48.2,9.2,131.2,11.3,6,15.0,10.0,8.0,13.0,0.0,good,2,low risk
2022-02-13,14.9,9.4,12.2,14.9,9.4,12.2,9.4,84.0,6.927,100,25.0,25.0,1021.5,59.5,9.6,55.3,4.9,2,70.0,14.0,22.0,17.0,0.0,good,0,low risk
2022-02-14,16.8,9.5,12.1,16.8,8.7,11.9,6.9,72.5,0.099,100,8.33,17.9,1024.7,33.2,11.1,152.2,13.2,7,26.0,13.0,22.0,18.0,0.0,good,3,high risk
2022-02-15,16.4,8.5,11.8,16.4,6.8,11.4,6.0,69.3,0.0,0,0.0,11.4,1030.8,28.8,11.0,145.4,12.9,6,20.0,19.0,22.0,24.0,0.0,good,2,low risk
2022-02-16,16.5,9.9,13.1,16.5,9.2,13.1,9.1,76.8,0.0,0,0.0,14.1,1032.4,55.5,12.1,121.1,10.5,5,34.0,16.0,21.0,22.0,0.0,good,3,high risk
2022-02-17,17.1,12.5,14.4,17.1,12.5,14.4,10.8,79.4,0.0,0,0.0,17.8,1028.0,69.5,10.6,115.6,10.1,6,32.0,5.0,18.0,10.0,0.0,good,2,low risk
2022-02-18,18.0,11.4,13.4,18.0,11.4,13.4,9.8,79.6,0.188,100,8.33,25.3,1022.0,73.3,10.8,133.5,11.5,7,17.0,4.0,22.0,9.0,0.0,good,3,high risk
2022-02-19,15.1,9.6,11.8,15.1,6.3,11.4,3.2,56.3,0.0,0,0.0,36.0,1024.3,22.1,10.4,176.2,15.3,7,16.0,0.0,23.0,4.0,0.0,good,1,low risk
2022-02-20,18.5,9.7,13.6,18.5,7.7,13.5,1.9,47.0,0.0,0,0.0,21.7,1028.7,16.3,10.5,181.8,16.0,7,0.0,3.0,23.0,10.0,0.0,good,2,low risk
2022-02-21,19.4,11.0,14.7,19.4,11.0,14.7,7.0,61.7,0.0,0,0.0,21.3,1028.4,24.0,10.4,174.0,15.0,7,17.0,13.0,21.0,15.0,0.0,good,0,low risk
2022-02-22,23.0,11.3,16.5,23.0,11.3,16.5,2.7,44.9,0.0,0,0.0,21.5,1026.2,15.6,11.2,193.3,16.9,7,29.0,15.0,20.0,20.0,0.0,good,1,low risk
2022-02-23,19.6,12.9,15.9,19.6,12.9,15.9,0.0,34.5,0.0,0,0.0,15.6,1020.7,75.7,12.1,119.2,10.2,5,36.0,16.0,13.0,27.0,0.0,good,1,low risk
2022-02-24,15.6,11.3,13.6,15.6,11.3,13.6,6.3,61.5,0.0,0,0.0,14.3,1019.4,79.5,10.6,54.9,4.8,2,27.0,35.0,18.0,26.0,1.0,good,0,low risk
2022-02-25,20.1,12.5,15.6,20.1,12.5,15.6,7.5,59.9,0.0,0,0.0,21.7,1019.3,55.7,10.6,155.2,13.3,6,67.0,24.0,27.0,13.0,0.0,good,1,low risk
2022-02-26,17.9,11.9,14.1,17.9,11.9,14.1,8.2,67.5,0.0,0,0.0,21.2,1018.5,50.5,10.5,144.5,12.6,6,55.0,18.0,28.0,9.0,0.0,good,2,low risk
2022-02-27,18.5,11.4,14.2,18.5,11.4,14.2,8.7,70.4,0.0,0,0.0,18.7,1022.2,31.3,10.5,195.3,17.0,7,38.0,13.0,34.0,7.0,0.0,good,2,low risk
2022-02-28,20.8,9.9,14.4,20.8,8.5,14.3,7.5,65.6,0.0,0,0.0,14.2,1025.6,29.1,10.6,178.1,15.4,6,33.0,14.0,23.0,23.0,0.0,good,4,high risk
2022-03-01,18.6,11.4,14.4,18.6,11.4,14.4,10.4,77.7,0.381,100,8.33,21.6,1026.2,55.9,10.4,159.7,12.7,7,77.0,12.0,14.0,14.0,0.0,good,3,high risk
2022-03-02,18.4,10.0,13.7,18.4,10.0,13.7,8.4,72.7,0.001,100,4.17,14.4,1026.0,35.5,10.5,205.5,16.3,7,45.0,42.0,7.0,35.0,0.0,good,4,high risk
2022-03-03,16.0,11.1,13.5,16.0,11.1,13.5,8.9,75.0,1.591,100,25.0,28.5,1022.3,50.7,10.5,182.5,14.4,7,25.0,12.0,34.0,10.0,0.0,good,3,high risk
2022-03-04,14.9,9.1,11.5,14.9,6.7,11.1,2.6,55.3,0.0,0,0.0,34.6,1024.1,29.7,11.8,211.0,16.5,7,14.0,6.0,32.0,7.0,0.0,good,5,high risk
2022-03-05,13.4,9.1,11.1,13.4,8.8,11.1,6.0,71.9,1.602,100,20.83,18.0,1017.7,42.5,10.4,76.0,6.0,3,38.0,14.0,37.0,7.0,0.0,good,2,low risk
2022-03-06,16.5,9.4,12.2,16.5,7.9,11.9,1.9,52.0,0.0,0,0.0,24.4,1014.6,14.0,10.5,235.2,18.4,7,16.0,8.0,26.0,9.0,0.0,good,2,low risk
2022-03-07,15.0,8.5,11.9,15.0,7.2,11.5,2.8,54.0,0.871,100,8.33,21.1,1014.2,42.3,11.5,151.8,12.0,6,42.0,22.0,28.0,11.0,0.0,good,4,high risk
2022-03-08,16.8,9.5,12.7,16.8,8.0,12.6,9.1,79.7,3.916,100,41.67,23.0,1018.6,44.3,10.4,175.0,14.9,8,27.0,11.0,23.0,4.0,0.0,good,1,low risk
2022-03-09,17.3,11.1,13.5,17.3,11.1,13.5,10.6,83.6,2.161,100,29.17,25.4,1019.7,53.0,11.3,122.0,10.3,5,14.0,9.0,20.0,11.0,0.0,good,0,low risk
2022-03-10,17.5,12.0,14.0,17.5,12.0,14.0,12.3,90.0,4.777,100,37.5,28.7,1018.3,69.9,9.7,111.7,9.6,5,45.0,27.0,20.0,39.0,0.0,good,2,low risk
2022-03-11,16.5,11.0,13.4,16.5,11.0,13.4,10.2,82.2,3.884,100,33.33,25.1,1016.2,49.3,10.9,119.1,10.2,5,14.0,19.0,12.0,28.0,0.0,good,3,high risk
2022-03-12,16.0,9.9,12.7,16.0,9.9,12.7,11.2,90.8,13.513,100,50.0,25.3,1016.2,56.4,9.1,57.3,4.9,3,18.0,0.0,0.0,0.0,0.0,good,2,low risk
2022-03-13,16.4,9.4,12.5,16.4,8.5,12.4,8.0,75.5,0.094,100,4.17,18.5,1015.1,31.4,10.4,192.6,16.6,7,37.0,15.0,32.0,13.0,0.0,good,3,high risk
